Order Date,Sales,Product ID,Sales_PREDICTED,Sales_Forecasted,MODEL
2019-07-31,,OFF-PA-10000380,,7.0,MA
2019-08-31,,OFF-PA-10000380,,7.0,MA
2019-09-30,,OFF-PA-10000380,,8.0,MA
2019-10-31,,OFF-PA-10000380,,8.0,MA
2019-11-30,,OFF-PA-10000380,,8.0,MA
2019-12-31,,OFF-PA-10000380,,8.0,MA
2020-01-31,,OFF-PA-10000380,,8.0,MA
2020-02-29,,OFF-PA-10000380,,8.0,MA
2020-03-31,,OFF-PA-10000380,,8.0,MA
2018-04-01,121.94,OFF-AP-10000026,25.0,,MA
2018-05-01,0.0,OFF-AP-10000026,37.0,,MA
2018-06-01,0.0,OFF-AP-10000026,13.0,,MA
2018-07-01,0.0,OFF-AP-10000026,13.0,,MA
2018-08-01,0.0,OFF-AP-10000026,13.0,,MA
2018-09-01,0.0,OFF-AP-10000026,13.0,,MA
2018-10-31,,OFF-AP-10000026,,13.0,MA
2018-11-30,,OFF-AP-10000026,,14.0,MA
2018-12-31,,OFF-AP-10000026,,15.0,MA
2019-01-31,,OFF-AP-10000026,,17.0,MA
2019-02-28,,OFF-AP-10000026,,18.0,MA
2019-03-31,,OFF-AP-10000026,,8.0,MA
2019-04-30,,OFF-AP-10000026,,9.0,MA
2019-05-31,,OFF-AP-10000026,,10.0,MA
2019-06-30,,OFF-AP-10000026,,10.0,MA
2019-07-31,,OFF-AP-10000026,,11.0,MA
2019-08-31,,OFF-AP-10000026,,12.0,MA
2019-09-30,,OFF-AP-10000026,,12.0,MA
2019-10-31,,OFF-AP-10000026,,12.0,MA
2019-11-30,,OFF-AP-10000026,,12.0,MA
2019-12-31,,OFF-AP-10000026,,12.0,MA
2020-01-31,,OFF-AP-10000026,,11.0,MA
2020-02-29,,OFF-AP-10000026,,11.0,MA
2020-03-31,,OFF-AP-10000026,,11.0,MA
2016-07-01,0.0,OFF-PA-10003936,4.0,,MA
2016-08-01,0.0,OFF-PA-10003936,4.0,,MA
2016-09-01,0.0,OFF-PA-10003936,4.0,,MA
2016-10-01,0.0,OFF-PA-10003936,0.0,,MA
2016-11-01,0.0,OFF-PA-10003936,0.0,,MA
2016-12-01,0.0,OFF-PA-10003936,0.0,,MA
2017-01-31,,OFF-PA-10003936,,0.0,MA
2017-02-28,,OFF-PA-10003936,,0.0,MA
2017-03-31,,OFF-PA-10003936,,0.0,MA
2017-04-30,,OFF-PA-10003936,,0.0,MA
2017-05-31,,OFF-PA-10003936,,0.0,MA
2017-06-30,,OFF-PA-10003936,,0.0,MA
2017-07-31,,OFF-PA-10003936,,0.0,MA
2017-08-31,,OFF-PA-10003936,,0.0,MA
2017-09-30,,OFF-PA-10003936,,0.0,MA
2017-10-31,,OFF-PA-10003936,,0.0,MA
2017-11-30,,OFF-PA-10003936,,0.0,MA
2017-12-31,,OFF-PA-10003936,,0.0,MA
2018-01-31,,OFF-PA-10003936,,0.0,MA
2018-02-28,,OFF-PA-10003936,,0.0,MA
2018-03-31,,OFF-PA-10003936,,0.0,MA
2018-04-30,,OFF-PA-10003936,,0.0,MA
2018-05-31,,OFF-PA-10003936,,0.0,MA
2018-06-30,,OFF-PA-10003936,,0.0,MA
2018-06-01,0.0,FUR-FU-10002501,10.0,,MA
2018-07-01,91.008,FUR-FU-10002501,10.0,,MA
2018-08-01,0.0,FUR-FU-10002501,13.0,,MA
2018-09-01,0.0,FUR-FU-10002501,13.0,,MA
2018-10-01,0.0,FUR-FU-10002501,13.0,,MA
2018-11-01,0.0,FUR-FU-10002501,13.0,,MA
2018-12-31,,FUR-FU-10002501,,13.0,MA
2019-01-31,,FUR-FU-10002501,,14.0,MA
2019-02-28,,FUR-FU-10002501,,15.0,MA
2019-03-31,,FUR-FU-10002501,,14.0,MA
2019-04-30,,FUR-FU-10002501,,15.0,MA
2019-05-31,,FUR-FU-10002501,,16.0,MA
2019-06-30,,FUR-FU-10002501,,9.0,MA
2019-07-31,,FUR-FU-10002501,,10.0,MA
2019-08-31,,FUR-FU-10002501,,11.0,MA
2019-09-30,,FUR-FU-10002501,,12.0,MA
2019-10-31,,FUR-FU-10002501,,13.0,MA
2019-11-30,,FUR-FU-10002501,,13.0,MA
2019-12-31,,FUR-FU-10002501,,13.0,MA
2020-01-31,,FUR-FU-10002501,,12.0,MA
2020-02-29,,FUR-FU-10002501,,12.0,MA
2020-03-31,,FUR-FU-10002501,,12.0,MA
2020-04-30,,FUR-FU-10002501,,12.0,MA
2020-05-31,,FUR-FU-10002501,,12.0,MA
2018-05-01,0.0,OFF-AP-10001205,54.0,,MA
2018-06-01,0.0,OFF-AP-10001205,47.0,,MA
2018-07-01,0.0,OFF-AP-10001205,47.0,,MA
2018-08-01,0.0,OFF-AP-10001205,43.0,,MA
2018-09-01,108.96,OFF-AP-10001205,43.0,,MA
2018-10-01,0.0,OFF-AP-10001205,52.0,,MA
2018-11-30,,OFF-AP-10001205,,52.0,MA
2018-12-31,,OFF-AP-10001205,,56.0,MA
2019-01-31,,OFF-AP-10001205,,60.0,MA
2019-02-28,,OFF-AP-10001205,,58.0,MA
2019-03-31,,OFF-AP-10001205,,62.0,MA
2019-04-30,,OFF-AP-10001205,,67.0,MA
2019-05-31,,OFF-AP-10001205,,36.0,MA
2019-06-30,,OFF-AP-10001205,,39.0,MA
2019-07-31,,OFF-AP-10001205,,41.0,MA
2019-08-31,,OFF-AP-10001205,,45.0,MA
2019-09-30,,OFF-AP-10001205,,48.0,MA
2019-10-31,,OFF-AP-10001205,,52.0,MA
2019-11-30,,OFF-AP-10001205,,47.0,MA
2019-12-31,,OFF-AP-10001205,,51.0,MA
2020-01-31,,OFF-AP-10001205,,51.0,MA
2020-02-29,,OFF-AP-10001205,,50.0,MA
2020-03-31,,OFF-AP-10001205,,50.0,MA
2020-04-30,,OFF-AP-10001205,,49.0,MA
2018-03-01,0.0,OFF-BI-10004141,1.0,,MA
2018-04-01,9.54,OFF-BI-10004141,1.0,,MA
2018-05-01,0.0,OFF-BI-10004141,2.0,,MA
2018-06-01,0.0,OFF-BI-10004141,2.0,,MA
2018-07-01,0.0,OFF-BI-10004141,2.0,,MA
2018-08-01,0.0,OFF-BI-10004141,2.0,,MA
2018-09-30,,OFF-BI-10004141,,2.0,MA
2018-10-31,,OFF-BI-10004141,,1.0,MA
2018-11-30,,OFF-BI-10004141,,1.0,MA
2018-12-31,,OFF-BI-10004141,,1.0,MA
2019-01-31,,OFF-BI-10004141,,1.0,MA
2019-02-28,,OFF-BI-10004141,,1.0,MA
2019-03-31,,OFF-BI-10004141,,1.0,MA
2019-04-30,,OFF-BI-10004141,,1.0,MA
2019-05-31,,OFF-BI-10004141,,1.0,MA
2019-06-30,,OFF-BI-10004141,,1.0,MA
2019-07-31,,OFF-BI-10004141,,1.0,MA
2019-08-31,,OFF-BI-10004141,,1.0,MA
2019-09-30,,OFF-BI-10004141,,1.0,MA
2019-10-31,,OFF-BI-10004141,,1.0,MA
2019-11-30,,OFF-BI-10004141,,1.0,MA
2019-12-31,,OFF-BI-10004141,,1.0,MA
2020-01-31,,OFF-BI-10004141,,1.0,MA
2020-02-29,,OFF-BI-10004141,,1.0,MA
2018-06-01,312.552,OFF-BI-10000632,28.0,,MA
2018-07-01,0.0,OFF-BI-10000632,91.0,,MA
2018-08-01,0.0,OFF-BI-10000632,77.0,,MA
2018-09-01,0.0,OFF-BI-10000632,77.0,,MA
2018-10-01,0.0,OFF-BI-10000632,72.0,,MA
2018-11-01,477.51,OFF-BI-10000632,63.0,,MA
2018-12-31,,OFF-BI-10000632,,96.0,MA
2019-01-31,,OFF-BI-10000632,,115.0,MA
2019-02-28,,OFF-BI-10000632,,138.0,MA
2019-03-31,,OFF-BI-10000632,,166.0,MA
2019-04-30,,OFF-BI-10000632,,199.0,MA
2019-05-31,,OFF-BI-10000632,,143.0,MA
2019-06-30,,OFF-BI-10000632,,152.0,MA
2019-07-31,,OFF-BI-10000632,,159.0,MA
2019-08-31,,OFF-BI-10000632,,164.0,MA
2019-09-30,,OFF-BI-10000632,,163.0,MA
2019-10-31,,OFF-BI-10000632,,156.0,MA
2019-11-30,,OFF-BI-10000632,,159.0,MA
2019-12-31,,OFF-BI-10000632,,160.0,MA
2020-01-31,,OFF-BI-10000632,,160.0,MA
2020-02-29,,OFF-BI-10000632,,160.0,MA
2020-03-31,,OFF-BI-10000632,,159.0,MA
2020-04-30,,OFF-BI-10000632,,160.0,MA
2020-05-31,,OFF-BI-10000632,,160.0,MA
2018-02-01,109.53,TEC-AC-10004864,20.0,,MA
2018-03-01,0.0,TEC-AC-10004864,37.0,,MA
2018-04-01,0.0,TEC-AC-10004864,37.0,,MA
2018-05-01,0.0,TEC-AC-10004864,37.0,,MA
2018-06-01,0.0,TEC-AC-10004864,0.0,,MA
2018-07-01,0.0,TEC-AC-10004864,0.0,,MA
2018-08-31,,TEC-AC-10004864,,0.0,MA
2018-09-30,,TEC-AC-10004864,,0.0,MA
2018-10-31,,TEC-AC-10004864,,0.0,MA
2018-11-30,,TEC-AC-10004864,,0.0,MA
2018-12-31,,TEC-AC-10004864,,0.0,MA
2019-01-31,,TEC-AC-10004864,,0.0,MA
2019-02-28,,TEC-AC-10004864,,0.0,MA
2019-03-31,,TEC-AC-10004864,,0.0,MA
2019-04-30,,TEC-AC-10004864,,0.0,MA
2019-05-31,,TEC-AC-10004864,,0.0,MA
2019-06-30,,TEC-AC-10004864,,0.0,MA
2019-07-31,,TEC-AC-10004864,,0.0,MA
2019-08-31,,TEC-AC-10004864,,0.0,MA
2019-09-30,,TEC-AC-10004864,,0.0,MA
2019-10-31,,TEC-AC-10004864,,0.0,MA
2019-11-30,,TEC-AC-10004864,,0.0,MA
2019-12-31,,TEC-AC-10004864,,0.0,MA
2020-01-31,,TEC-AC-10004864,,0.0,MA
2017-10-01,0.0,OFF-BI-10001553,10.0,,MA
2017-11-01,0.0,OFF-BI-10001553,0.0,,MA
2017-12-01,0.0,OFF-BI-10001553,0.0,,MA
2018-01-01,0.0,OFF-BI-10001553,0.0,,MA
2018-02-01,0.0,OFF-BI-10001553,0.0,,MA
2018-03-01,29.248,OFF-BI-10001553,0.0,,MA
2018-04-30,,OFF-BI-10001553,,8.0,MA
2018-05-31,,OFF-BI-10001553,,10.0,MA
2018-06-30,,OFF-BI-10001553,,12.0,MA
2018-07-31,,OFF-BI-10001553,,15.0,MA
2018-08-31,,OFF-BI-10001553,,11.0,MA
2018-09-30,,OFF-BI-10001553,,12.0,MA
2018-10-31,,OFF-BI-10001553,,12.0,MA
2018-11-30,,OFF-BI-10001553,,13.0,MA
2018-12-31,,OFF-BI-10001553,,12.0,MA
2019-01-31,,OFF-BI-10001553,,12.0,MA
2019-02-28,,OFF-BI-10001553,,12.0,MA
2019-03-31,,OFF-BI-10001553,,12.0,MA
2019-04-30,,OFF-BI-10001553,,12.0,MA
2019-05-31,,OFF-BI-10001553,,12.0,MA
2019-06-30,,OFF-BI-10001553,,12.0,MA
2019-07-31,,OFF-BI-10001553,,12.0,MA
2019-08-31,,OFF-BI-10001553,,12.0,MA
2019-09-30,,OFF-BI-10001553,,12.0,MA
2018-04-01,0.0,OFF-AP-10004540,0.0,,MA
2018-05-01,0.0,OFF-AP-10004540,0.0,,MA
2018-06-01,0.0,OFF-AP-10004540,0.0,,MA
2018-07-01,320.64,OFF-AP-10004540,0.0,,MA
2018-08-01,0.0,OFF-AP-10004540,65.0,,MA
2018-09-01,0.0,OFF-AP-10004540,65.0,,MA
2018-10-31,,OFF-AP-10004540,,65.0,MA
2018-11-30,,OFF-AP-10004540,,77.0,MA
2018-12-31,,OFF-AP-10004540,,93.0,MA
2019-01-31,,OFF-AP-10004540,,47.0,MA
2019-02-28,,OFF-AP-10004540,,57.0,MA
2019-03-31,,OFF-AP-10004540,,68.0,MA
2019-04-30,,OFF-AP-10004540,,68.0,MA
2019-05-31,,OFF-AP-10004540,,67.0,MA
2019-06-30,,OFF-AP-10004540,,61.0,MA
2019-07-31,,OFF-AP-10004540,,64.0,MA
2019-08-31,,OFF-AP-10004540,,66.0,MA
2019-09-30,,OFF-AP-10004540,,65.0,MA
2019-10-31,,OFF-AP-10004540,,65.0,MA
2019-11-30,,OFF-AP-10004540,,64.0,MA
2019-12-31,,OFF-AP-10004540,,65.0,MA
2020-01-31,,OFF-AP-10004540,,65.0,MA
2020-02-29,,OFF-AP-10004540,,65.0,MA
2020-03-31,,OFF-AP-10004540,,65.0,MA
2018-04-01,0.0,FUR-CH-10001714,71.0,,MA
2018-05-01,0.0,FUR-CH-10001714,71.0,,MA
2018-06-01,0.0,FUR-CH-10001714,71.0,,MA
2018-07-01,0.0,FUR-CH-10001714,0.0,,MA
2018-08-01,0.0,FUR-CH-10001714,0.0,,MA
2018-09-01,0.0,FUR-CH-10001714,0.0,,MA
2018-10-31,,FUR-CH-10001714,,0.0,MA
2018-11-30,,FUR-CH-10001714,,0.0,MA
2018-12-31,,FUR-CH-10001714,,0.0,MA
2019-01-31,,FUR-CH-10001714,,0.0,MA
2019-02-28,,FUR-CH-10001714,,0.0,MA
2019-03-31,,FUR-CH-10001714,,0.0,MA
2019-04-30,,FUR-CH-10001714,,0.0,MA
2019-05-31,,FUR-CH-10001714,,0.0,MA
2019-06-30,,FUR-CH-10001714,,0.0,MA
2019-07-31,,FUR-CH-10001714,,0.0,MA
2019-08-31,,FUR-CH-10001714,,0.0,MA
2019-09-30,,FUR-CH-10001714,,0.0,MA
2019-10-31,,FUR-CH-10001714,,0.0,MA
2019-11-30,,FUR-CH-10001714,,0.0,MA
2019-12-31,,FUR-CH-10001714,,0.0,MA
2020-01-31,,FUR-CH-10001714,,0.0,MA
2020-02-29,,FUR-CH-10001714,,0.0,MA
2020-03-31,,FUR-CH-10001714,,0.0,MA
2018-06-01,0.0,FUR-FU-10002298,0.0,,MA
2018-07-01,0.0,FUR-FU-10002298,0.0,,MA
2018-08-01,0.0,FUR-FU-10002298,0.0,,MA
2018-09-01,0.0,FUR-FU-10002298,0.0,,MA
2018-10-01,0.0,FUR-FU-10002298,0.0,,MA
2018-11-01,0.0,FUR-FU-10002298,0.0,,MA
2018-12-31,,FUR-FU-10002298,,0.0,MA
2019-01-31,,FUR-FU-10002298,,0.0,MA
2019-02-28,,FUR-FU-10002298,,0.0,MA
2019-03-31,,FUR-FU-10002298,,0.0,MA
2019-04-30,,FUR-FU-10002298,,0.0,MA
2019-05-31,,FUR-FU-10002298,,0.0,MA
2019-06-30,,FUR-FU-10002298,,0.0,MA
2019-07-31,,FUR-FU-10002298,,0.0,MA
2019-08-31,,FUR-FU-10002298,,0.0,MA
2019-09-30,,FUR-FU-10002298,,0.0,MA
2019-10-31,,FUR-FU-10002298,,0.0,MA
2019-11-30,,FUR-FU-10002298,,0.0,MA
2019-12-31,,FUR-FU-10002298,,0.0,MA
2020-01-31,,FUR-FU-10002298,,0.0,MA
2020-02-29,,FUR-FU-10002298,,0.0,MA
2020-03-31,,FUR-FU-10002298,,0.0,MA
2020-04-30,,FUR-FU-10002298,,0.0,MA
2020-05-31,,FUR-FU-10002298,,0.0,MA
2018-06-01,0.0,OFF-AR-10000315,1.0,,MA
2018-07-01,0.0,OFF-AR-10000315,1.0,,MA
2018-08-01,0.0,OFF-AR-10000315,0.0,,MA
2018-09-01,0.0,OFF-AR-10000315,0.0,,MA
2018-10-01,0.0,OFF-AR-10000315,0.0,,MA
2018-11-01,0.0,OFF-AR-10000315,0.0,,MA
2018-12-31,,OFF-AR-10000315,,0.0,MA
2019-01-31,,OFF-AR-10000315,,0.0,MA
2019-02-28,,OFF-AR-10000315,,0.0,MA
2019-03-31,,OFF-AR-10000315,,0.0,MA
2019-04-30,,OFF-AR-10000315,,0.0,MA
2019-05-31,,OFF-AR-10000315,,0.0,MA
2019-06-30,,OFF-AR-10000315,,0.0,MA
2019-07-31,,OFF-AR-10000315,,0.0,MA
2019-08-31,,OFF-AR-10000315,,0.0,MA
2019-09-30,,OFF-AR-10000315,,0.0,MA
2019-10-31,,OFF-AR-10000315,,0.0,MA
2019-11-30,,OFF-AR-10000315,,0.0,MA
2019-12-31,,OFF-AR-10000315,,0.0,MA
2020-01-31,,OFF-AR-10000315,,0.0,MA
2020-02-29,,OFF-AR-10000315,,0.0,MA
2020-03-31,,OFF-AR-10000315,,0.0,MA
2020-04-30,,OFF-AR-10000315,,0.0,MA
2020-05-31,,OFF-AR-10000315,,0.0,MA
2018-05-01,3.29,OFF-FA-10000936,0.0,,MA
2018-06-01,0.0,OFF-FA-10000936,1.0,,MA
2018-07-01,0.0,OFF-FA-10000936,1.0,,MA
2018-08-01,0.0,OFF-FA-10000936,1.0,,MA
2018-09-01,0.0,OFF-FA-10000936,1.0,,MA
2018-10-01,0.0,OFF-FA-10000936,0.0,,MA
2018-11-30,,OFF-FA-10000936,,0.0,MA
2018-12-31,,OFF-FA-10000936,,0.0,MA
2019-01-31,,OFF-FA-10000936,,0.0,MA
2019-02-28,,OFF-FA-10000936,,0.0,MA
2019-03-31,,OFF-FA-10000936,,0.0,MA
2019-04-30,,OFF-FA-10000936,,0.0,MA
2019-05-31,,OFF-FA-10000936,,0.0,MA
2019-06-30,,OFF-FA-10000936,,0.0,MA
2019-07-31,,OFF-FA-10000936,,0.0,MA
2019-08-31,,OFF-FA-10000936,,0.0,MA
2019-09-30,,OFF-FA-10000936,,0.0,MA
2019-10-31,,OFF-FA-10000936,,0.0,MA
2019-11-30,,OFF-FA-10000936,,0.0,MA
2019-12-31,,OFF-FA-10000936,,0.0,MA
2020-01-31,,OFF-FA-10000936,,0.0,MA
2020-02-29,,OFF-FA-10000936,,0.0,MA
2020-03-31,,OFF-FA-10000936,,0.0,MA
2020-04-30,,OFF-FA-10000936,,0.0,MA
2018-02-01,0.0,OFF-SU-10004768,0.0,,MA
2018-03-01,0.0,OFF-SU-10004768,0.0,,MA
2018-04-01,0.0,OFF-SU-10004768,0.0,,MA
2018-05-01,0.0,OFF-SU-10004768,0.0,,MA
2018-06-01,0.0,OFF-SU-10004768,0.0,,MA
2018-07-01,9.184,OFF-SU-10004768,0.0,,MA
2018-08-31,,OFF-SU-10004768,,3.0,MA
2018-09-30,,OFF-SU-10004768,,3.0,MA
2018-10-31,,OFF-SU-10004768,,4.0,MA
2018-11-30,,OFF-SU-10004768,,5.0,MA
2018-12-31,,OFF-SU-10004768,,4.0,MA
2019-01-31,,OFF-SU-10004768,,4.0,MA
2019-02-28,,OFF-SU-10004768,,4.0,MA
2019-03-31,,OFF-SU-10004768,,4.0,MA
2019-04-30,,OFF-SU-10004768,,4.0,MA
2019-05-31,,OFF-SU-10004768,,4.0,MA
2019-06-30,,OFF-SU-10004768,,4.0,MA
2019-07-31,,OFF-SU-10004768,,4.0,MA
2019-08-31,,OFF-SU-10004768,,4.0,MA
2019-09-30,,OFF-SU-10004768,,4.0,MA
2019-10-31,,OFF-SU-10004768,,4.0,MA
2019-11-30,,OFF-SU-10004768,,4.0,MA
2019-12-31,,OFF-SU-10004768,,4.0,MA
2020-01-31,,OFF-SU-10004768,,4.0,MA
2017-11-01,0.0,OFF-PA-10002581,4.0,,MA
2017-12-01,0.0,OFF-PA-10002581,4.0,,MA
2018-01-01,0.0,OFF-PA-10002581,4.0,,MA
2018-02-01,0.0,OFF-PA-10002581,4.0,,MA
2018-03-01,74.352,OFF-PA-10002581,4.0,,MA
2018-04-01,0.0,OFF-PA-10002581,9.0,,MA
2018-05-31,,OFF-PA-10002581,,9.0,MA
2018-06-30,,OFF-PA-10002581,,9.0,MA
2018-07-31,,OFF-PA-10002581,,10.0,MA
2018-08-31,,OFF-PA-10002581,,11.0,MA
2018-09-30,,OFF-PA-10002581,,11.0,MA
2018-10-31,,OFF-PA-10002581,,9.0,MA
2018-11-30,,OFF-PA-10002581,,9.0,MA
2018-12-31,,OFF-PA-10002581,,10.0,MA
2019-01-31,,OFF-PA-10002581,,10.0,MA
2019-02-28,,OFF-PA-10002581,,11.0,MA
2019-03-31,,OFF-PA-10002581,,12.0,MA
2019-04-30,,OFF-PA-10002581,,12.0,MA
2019-05-31,,OFF-PA-10002581,,13.0,MA
2019-06-30,,OFF-PA-10002581,,14.0,MA
2019-07-31,,OFF-PA-10002581,,10.0,MA
2019-08-31,,OFF-PA-10002581,,11.0,MA
2019-09-30,,OFF-PA-10002581,,11.0,MA
2019-10-31,,OFF-PA-10002581,,11.0,MA
2017-09-01,0.0,OFF-AP-10002403,0.0,,MA
2017-10-01,0.0,OFF-AP-10002403,0.0,,MA
2017-11-01,0.0,OFF-AP-10002403,0.0,,MA
2017-12-01,0.0,OFF-AP-10002403,0.0,,MA
2018-01-01,0.0,OFF-AP-10002403,0.0,,MA
2018-02-01,0.0,OFF-AP-10002403,0.0,,MA
2018-03-31,,OFF-AP-10002403,,0.0,MA
2018-04-30,,OFF-AP-10002403,,0.0,MA
2018-05-31,,OFF-AP-10002403,,0.0,MA
2018-06-30,,OFF-AP-10002403,,0.0,MA
2018-07-31,,OFF-AP-10002403,,0.0,MA
2018-08-31,,OFF-AP-10002403,,0.0,MA
2018-09-30,,OFF-AP-10002403,,0.0,MA
2018-10-31,,OFF-AP-10002403,,0.0,MA
2018-11-30,,OFF-AP-10002403,,0.0,MA
2018-12-31,,OFF-AP-10002403,,0.0,MA
2019-01-31,,OFF-AP-10002403,,0.0,MA
2019-02-28,,OFF-AP-10002403,,0.0,MA
2019-03-31,,OFF-AP-10002403,,0.0,MA
2019-04-30,,OFF-AP-10002403,,0.0,MA
2019-05-31,,OFF-AP-10002403,,0.0,MA
2019-06-30,,OFF-AP-10002403,,0.0,MA
2019-07-31,,OFF-AP-10002403,,0.0,MA
2019-08-31,,OFF-AP-10002403,,0.0,MA
2017-11-01,0.0,OFF-AR-10003087,0.0,,MA
2017-12-01,0.0,OFF-AR-10003087,0.0,,MA
2018-01-01,0.0,OFF-AR-10003087,0.0,,MA
2018-02-01,0.0,OFF-AR-10003087,0.0,,MA
2018-03-01,16.02,OFF-AR-10003087,0.0,,MA
2018-04-01,0.0,OFF-AR-10003087,6.0,,MA
2018-05-31,,OFF-AR-10003087,,6.0,MA
2018-06-30,,OFF-AR-10003087,,8.0,MA
2018-07-31,,OFF-AR-10003087,,5.0,MA
2018-08-31,,OFF-AR-10003087,,6.0,MA
2018-09-30,,OFF-AR-10003087,,6.0,MA
2018-10-31,,OFF-AR-10003087,,6.0,MA
2018-11-30,,OFF-AR-10003087,,6.0,MA
2018-12-31,,OFF-AR-10003087,,6.0,MA
2019-01-31,,OFF-AR-10003087,,6.0,MA
2019-02-28,,OFF-AR-10003087,,6.0,MA
2019-03-31,,OFF-AR-10003087,,6.0,MA
2019-04-30,,OFF-AR-10003087,,6.0,MA
2019-05-31,,OFF-AR-10003087,,6.0,MA
2019-06-30,,OFF-AR-10003087,,6.0,MA
2019-07-31,,OFF-AR-10003087,,6.0,MA
2019-08-31,,OFF-AR-10003087,,6.0,MA
2019-09-30,,OFF-AR-10003087,,6.0,MA
2019-10-31,,OFF-AR-10003087,,6.0,MA
2017-09-01,0.0,TEC-PH-10000141,24.0,,MA
2017-10-01,0.0,TEC-PH-10000141,24.0,,MA
2017-11-01,0.0,TEC-PH-10000141,0.0,,MA
2017-12-01,0.0,TEC-PH-10000141,0.0,,MA
2018-01-01,0.0,TEC-PH-10000141,0.0,,MA
2018-02-01,0.0,TEC-PH-10000141,0.0,,MA
2018-03-31,,TEC-PH-10000141,,0.0,MA
2018-04-30,,TEC-PH-10000141,,0.0,MA
2018-05-31,,TEC-PH-10000141,,0.0,MA
2018-06-30,,TEC-PH-10000141,,0.0,MA
2018-07-31,,TEC-PH-10000141,,0.0,MA
2018-08-31,,TEC-PH-10000141,,0.0,MA
2018-09-30,,TEC-PH-10000141,,0.0,MA
2018-10-31,,TEC-PH-10000141,,0.0,MA
2018-11-30,,TEC-PH-10000141,,0.0,MA
2018-12-31,,TEC-PH-10000141,,0.0,MA
2019-01-31,,TEC-PH-10000141,,0.0,MA
2019-02-28,,TEC-PH-10000141,,0.0,MA
2019-03-31,,TEC-PH-10000141,,0.0,MA
2019-04-30,,TEC-PH-10000141,,0.0,MA
2019-05-31,,TEC-PH-10000141,,0.0,MA
2019-06-30,,TEC-PH-10000141,,0.0,MA
2019-07-31,,TEC-PH-10000141,,0.0,MA
2019-08-31,,TEC-PH-10000141,,0.0,MA
2018-06-01,0.0,TEC-CO-10000971,44.0,,MA
2018-07-01,0.0,TEC-CO-10000971,44.0,,MA
2018-08-01,0.0,TEC-CO-10000971,44.0,,MA
2018-09-01,479.984,TEC-CO-10000971,44.0,,MA
2018-10-01,0.0,TEC-CO-10000971,88.0,,MA
2018-11-01,0.0,TEC-CO-10000971,88.0,,MA
2018-12-31,,TEC-CO-10000971,,88.0,MA
2019-01-31,,TEC-CO-10000971,,96.0,MA
2019-02-28,,TEC-CO-10000971,,104.0,MA
2019-03-31,,TEC-CO-10000971,,70.0,MA
2019-04-30,,TEC-CO-10000971,,76.0,MA
2019-05-31,,TEC-CO-10000971,,83.0,MA
2019-06-30,,TEC-CO-10000971,,91.0,MA
2019-07-31,,TEC-CO-10000971,,99.0,MA
2019-08-31,,TEC-CO-10000971,,108.0,MA
2019-09-30,,TEC-CO-10000971,,74.0,MA
2019-10-31,,TEC-CO-10000971,,81.0,MA
2019-11-30,,TEC-CO-10000971,,88.0,MA
2019-12-31,,TEC-CO-10000971,,88.0,MA
2020-01-31,,TEC-CO-10000971,,88.0,MA
2020-02-29,,TEC-CO-10000971,,86.0,MA
2020-03-31,,TEC-CO-10000971,,88.0,MA
2020-04-30,,TEC-CO-10000971,,89.0,MA
2020-05-31,,TEC-CO-10000971,,89.0,MA
2017-08-01,0.0,OFF-FA-10001229,1.0,,MA
2017-09-01,0.0,OFF-FA-10001229,1.0,,MA
2017-10-01,0.0,OFF-FA-10001229,1.0,,MA
2017-11-01,0.0,OFF-FA-10001229,0.0,,MA
2017-12-01,0.0,OFF-FA-10001229,0.0,,MA
2018-01-01,0.0,OFF-FA-10001229,0.0,,MA
2018-02-28,,OFF-FA-10001229,,0.0,MA
2018-03-31,,OFF-FA-10001229,,0.0,MA
2018-04-30,,OFF-FA-10001229,,0.0,MA
2018-05-31,,OFF-FA-10001229,,0.0,MA
2018-06-30,,OFF-FA-10001229,,0.0,MA
2018-07-31,,OFF-FA-10001229,,0.0,MA
2018-08-31,,OFF-FA-10001229,,0.0,MA
2018-09-30,,OFF-FA-10001229,,0.0,MA
2018-10-31,,OFF-FA-10001229,,0.0,MA
2018-11-30,,OFF-FA-10001229,,0.0,MA
2018-12-31,,OFF-FA-10001229,,0.0,MA
2019-01-31,,OFF-FA-10001229,,0.0,MA
2019-02-28,,OFF-FA-10001229,,0.0,MA
2019-03-31,,OFF-FA-10001229,,0.0,MA
2019-04-30,,OFF-FA-10001229,,0.0,MA
2019-05-31,,OFF-FA-10001229,,0.0,MA
2019-06-30,,OFF-FA-10001229,,0.0,MA
2019-07-31,,OFF-FA-10001229,,0.0,MA
2017-05-01,0.0,OFF-BI-10002437,5.0,,MA
2017-06-01,0.0,OFF-BI-10002437,5.0,,MA
2017-07-01,0.0,OFF-BI-10002437,0.0,,MA
2017-08-01,0.0,OFF-BI-10002437,0.0,,MA
2017-09-01,0.0,OFF-BI-10002437,0.0,,MA
2017-10-01,0.0,OFF-BI-10002437,0.0,,MA
2017-11-30,,OFF-BI-10002437,,0.0,MA
2017-12-31,,OFF-BI-10002437,,0.0,MA
2018-01-31,,OFF-BI-10002437,,0.0,MA
2018-02-28,,OFF-BI-10002437,,0.0,MA
2018-03-31,,OFF-BI-10002437,,0.0,MA
2018-04-30,,OFF-BI-10002437,,0.0,MA
2018-05-31,,OFF-BI-10002437,,0.0,MA
2018-06-30,,OFF-BI-10002437,,0.0,MA
